OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,ShippingDelay,OrderMonth,OrderYear
2014-07-04,Furniture,Lancaster,United States,Sam Zeldin,0.4,US-2014-111024,43130,"Bevis Round Conference Table Top, X-Base",-104,2,East,215,Home Office,2014-07-07,Second Class,Ohio,Tables,3,282,Shipped On Time,3,,215.15,-0.48372093023255813,,39.7187,-82.6031,0,7,2014
2014-07-04,Office Supplies,Burlington,United States,Yana Sorensen,0.2,CA-2014-124828,27217,4009 Highlighters by Sanford,2,3,South,10,Corporate,2014-07-05,First Class,North Carolina,Art,1,13,Shipped On Time,1,,9.55,0.2,,36.1288,-79.4114,0,7,2014
2014-07-04,Office Supplies,Houston,United States,Frank Hawley,0.2,CA-2014-121503,77041,Xerox 1891,92,7,Central,274,Corporate,2014-07-07,Second Class,Texas,Paper,3,359,Shipped On Time,3,,273.9,0.3357664233576642,,29.8602,-95.5817,0,7,2014
2014-07-04,Office Supplies,Lancaster,United States,Sam Zeldin,0.2,US-2014-111024,43130,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",11,4,East,33,Home Office,2014-07-07,Second Class,Ohio,Paper,3,43,Shipped On Time,3,,32.9,0.3333333333333333,,39.7187,-82.6031,0,7,2014
2014-07-04,Office Supplies,Lancaster,United States,Sam Zeldin,0.2,US-2014-111024,43130,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",11,6,East,31,Home Office,2014-07-07,Second Class,Ohio,Paper,3,41,Shipped On Time,3,,30.96,0.3548387096774194,,39.7187,-82.6031,0,7,2014
2014-07-04,Office Supplies,Los Angeles,United States,Rob Dowd,0.0,CA-2014-139437,90004,Rogers Deluxe File Chest,1,4,West,88,Consumer,2014-07-09,Standard Class,California,Storage,5,115,Shipped Early,6,,87.92,0.011363636363636364,,34.0762,-118.3029,-1,7,2014
2014-07-04,Office Supplies,Quincy,United States,Frank Merwin,0.0,US-2014-129777,2169,Xerox 1881,12,2,East,25,Home Office,2014-07-10,Standard Class,Massachusetts,Paper,6,32,Shipped On Time,6,,24.56,0.48,,42.2491,-70.9978,0,7,2014
2014-07-04,Technology,Columbus,United States,Chuck Sachs,0.0,US-2014-126179,31907,Pyle PMP37LED,78,3,South,288,Consumer,2014-07-08,Standard Class,Georgia,Phones,4,377,Shipped Early,6,,287.97,0.2708333333333333,,32.4779,-84.898,-2,7,2014
2014-07-04,Technology,Houston,United States,Frank Hawley,0.4,CA-2014-121503,77041,Hewlett-Packard Deskjet 5550 Printer,50,3,Central,597,Corporate,2014-07-07,Second Class,Texas,Machines,3,782,Shipped On Time,3,,597.13,0.08375209380234507,,29.8602,-95.5817,0,7,2014
2014-07-04,Technology,Jacksonville,United States,Michael Oakman,0.2,US-2014-166233,28540,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,-3,2,South,24,Consumer,2014-07-10,Standard Class,North Carolina,Accessories,6,31,Shipped On Time,6,,24.0,-0.125,,34.7375,-77.4628,0,7,2014
2014-07-04,Technology,Plano,United States,Rob Dowd,0.2,CA-2014-111647,75023,netTALK DUO VoIP Telephone Service,63,4,Central,168,Consumer,2014-07-08,Standard Class,Texas,Phones,4,220,Shipped Early,6,,167.97,0.375,,33.055,-96.7365,-2,7,2014
2014-07-04,Technology,Quincy,United States,Frank Merwin,0.0,US-2014-129777,2169,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",93,10,East,259,Home Office,2014-07-10,Standard Class,Massachusetts,Accessories,6,339,Shipped On Time,6,,258.9,0.3590733590733591,,42.2491,-70.9978,0,7,2014
2014-07-04,Technology,Seattle,United States,Jim Kriz,0.0,CA-2014-168109,98105,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,26,2,West,60,Home Office,2014-07-04,Same Day,Washington,Accessories,0,79,Shipped On Time,0,,59.98,0.43333333333333335,,47.6633,-122.3022,0,7,2014
2014-07-04,Technology,Seattle,United States,Jim Kriz,0.2,CA-2014-168109,98105,Okidata MB491 Multifunction Printer,210,6,West,2395,Home Office,2014-07-04,Same Day,Washington,Machines,0,3139,Shipped On Time,0,,2395.2,0.08768267223382047,,47.6633,-122.3022,0,7,2014
2014-07-04,Technology,Seattle,United States,Jim Kriz,0.0,CA-2014-168109,98105,Plantronics Savi W720 Multi-Device Wireless Headset System,743,4,West,1688,Home Office,2014-07-04,Same Day,Washington,Accessories,0,2212,Shipped On Time,0,,1687.8,0.44016587677725116,,47.6633,-122.3022,0,7,2014
2014-07-04,Technology,Seattle,United States,Jim Kriz,0.2,CA-2014-168109,98105,"Square Credit Card Reader, 4 1/2 x 4 1/2 x 1, White",3,1,West,8,Home Office,2014-07-04,Same Day,Washington,Phones,0,10,Shipped On Time,0,,7.99,0.375,,47.6633,-122.3022,0,7,2014
2014-07-06,Furniture,Dallas,United States,Linda Southworth,0.6,CA-2014-100223,75220,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",-349,9,Central,332,Corporate,2014-07-11,Standard Class,Texas,Furnishings,5,435,Shipped Early,6,,332.03,-1.0512048192771084,,32.8681,-96.8622,-1,7,2014
2014-07-06,Office Supplies,Dallas,United States,Linda Southworth,0.8,CA-2014-100223,75220,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",-18,9,Central,11,Corporate,2014-07-11,Standard Class,Texas,Binders,5,15,Shipped Early,6,,11.39,-1.6363636363636365,,32.8681,-96.8622,-1,7,2014
2014-07-06,Office Supplies,Dallas,United States,Linda Southworth,0.8,CA-2014-100223,75220,Tuf-Vin Binders,-10,1,Central,6,Corporate,2014-07-11,Standard Class,Texas,Binders,5,8,Shipped Early,6,,6.32,-1.6666666666666667,,32.8681,-96.8622,-1,7,2014
2014-07-06,Office Supplies,Dallas,United States,Linda Southworth,0.2,CA-2014-100223,75220,Xerox 1966,11,6,Central,31,Corporate,2014-07-11,Standard Class,Texas,Paper,5,41,Shipped Early,6,,31.1,0.3548387096774194,,32.8681,-96.8622,-1,7,2014
2014-07-06,Office Supplies,Dallas,United States,Linda Southworth,0.2,CA-2014-100223,75220,Xerox 1975,6,3,Central,16,Corporate,2014-07-11,Standard Class,Texas,Paper,5,20,Shipped Early,6,,15.55,0.375,,32.8681,-96.8622,-1,7,2014
2014-07-06,Technology,Fremont,United States,Damala Kotsonis,0.0,CA-2014-104388,68025,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,22,4,Central,80,Corporate,2014-07-08,First Class,Nebraska,Phones,2,105,Shipped Late,1,,79.96,0.275,,41.4416,-96.4945,1,7,2014
2014-07-07,Furniture,Los Angeles,United States,Patrick OBrill,0.2,US-2014-101784,90008,"Global Task Chair, Black",-14,3,West,122,Consumer,2014-07-12,Standard Class,California,Chairs,5,160,Shipped Early,6,,122.14,-0.11475409836065574,,34.0116,-118.3411,-1,7,2014
2014-07-07,Furniture,Miami,United States,Angele Hood,0.2,US-2014-152492,33142,Global Comet Stacking Armless Chair,24,1,South,239,Consumer,2014-07-07,Same Day,Florida,Chairs,0,314,Shipped On Time,0,,239.24,0.100418410041841,,25.813,-80.232,0,7,2014
2014-07-07,Office Supplies,Philadelphia,United States,Fred Hopkins,0.7,US-2014-124303,19120,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",-2,2,East,3,Corporate,2014-07-14,Standard Class,Pennsylvania,Binders,7,4,Shipped Late,6,,2.95,-0.6666666666666666,,40.0343,-75.1213,1,7,2014
2014-07-07,Office Supplies,Philadelphia,United States,Fred Hopkins,0.2,US-2014-124303,19120,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",6,3,East,16,Corporate,2014-07-14,Standard Class,Pennsylvania,Paper,7,21,Shipped Late,6,,16.06,0.375,,40.0343,-75.1213,1,7,2014
2014-07-08,Furniture,Philadelphia,United States,Rob Lucas,0.5,US-2014-169551,19120,OSullivan 3-Shelf Heavy-Duty Bookcases,-45,3,East,87,Consumer,2014-07-10,First Class,Pennsylvania,Bookcases,2,114,Shipped Late,1,,87.21,-0.5172413793103449,,40.0343,-75.1213,1,7,2014
2014-07-08,Office Supplies,Long Beach,United States,Christine Sundaresam,0.2,CA-2014-105053,11561,Wilson Jones Active Use Binders,6,3,East,17,Consumer,2014-07-10,Second Class,New York,Binders,2,23,Shipped Early,3,,17.47,0.35294117647058826,,40.5877,-73.6595,-1,7,2014
2014-07-08,Office Supplies,Los Angeles,United States,Annie Thurman,0.0,CA-2014-106824,90049,"Brites Rubber Bands, 1 1/2 oz. Box",0,3,West,6,Consumer,2014-07-12,Standard Class,California,Fasteners,4,8,Shipped Early,6,,5.94,0.0,,34.066,-118.474,-2,7,2014
2014-07-08,Office Supplies,Philadelphia,United States,Rob Lucas,0.2,US-2014-169551,19120,Plastic Stacking Crates & Casters,1,3,East,13,Consumer,2014-07-10,First Class,Pennsylvania,Storage,2,18,Shipped Late,1,,13.39,0.07692307692307693,,40.0343,-75.1213,1,7,2014
2014-07-08,Office Supplies,Philadelphia,United States,Rob Lucas,0.2,US-2014-169551,19120,Xerox 216,5,3,East,16,Consumer,2014-07-10,First Class,Pennsylvania,Paper,2,20,Shipped Late,1,,15.55,0.3125,,40.0343,-75.1213,1,7,2014
2014-07-08,Technology,Philadelphia,United States,Rob Lucas,0.2,US-2014-169551,19120,AmazonBasics 3-Button USB Wired Mouse,5,3,East,17,Consumer,2014-07-10,First Class,Pennsylvania,Accessories,2,22,Shipped Late,1,,16.78,0.29411764705882354,,40.0343,-75.1213,1,7,2014
2014-07-08,Technology,Philadelphia,United States,Rob Lucas,0.4,US-2014-169551,19120,Apple iPhone 5S,-114,2,East,684,Consumer,2014-07-10,First Class,Pennsylvania,Phones,2,896,Shipped Late,1,,683.99,-0.16666666666666666,,40.0343,-75.1213,1,7,2014
2014-07-08,Technology,Philadelphia,United States,Rob Lucas,0.2,US-2014-169551,19120,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,86,2,East,528,Consumer,2014-07-10,First Class,Pennsylvania,Accessories,2,692,Shipped Late,1,,527.92,0.16287878787878787,,40.0343,-75.1213,1,7,2014
2014-07-08,Technology,Warwick,United States,Michael Paige,0.0,CA-2014-155152,2886,Hypercom P1300 Pinpad,93,4,East,252,Corporate,2014-07-10,Second Class,Rhode Island,Accessories,2,330,Shipped Early,3,,252.0,0.36904761904761907,,41.7026,-71.4476,-1,7,2014
2014-07-09,Furniture,Kent,United States,Jenna Caffey,0.0,CA-2014-108560,98031,"GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99,2,West,198,Consumer,2014-07-16,Standard Class,Washington,Furnishings,7,260,Shipped Late,6,,198.46,0.5,,47.388,-122.1932,1,7,2014
2014-07-09,Furniture,Newark,United States,Harold Engle,0.0,CA-2014-140480,19711,36X48 HARDFLOOR CHAIRMAT,6,4,East,84,Corporate,2014-07-13,Standard Class,Delaware,Furnishings,4,110,Shipped Early,6,,83.92,0.07142857142857142,,39.7011,-75.7375,-2,7,2014
2014-07-09,Furniture,Newark,United States,Harold Engle,0.0,CA-2014-140480,19711,Tensor Track Tree Floor Lamp,9,2,East,40,Corporate,2014-07-13,Standard Class,Delaware,Furnishings,4,52,Shipped Early,6,,39.98,0.225,,39.7011,-75.7375,-2,7,2014
2014-07-09,Furniture,Pico Rivera,United States,Sam Zeldin,0.0,CA-2014-133249,90660,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",63,5,West,146,Home Office,2014-07-12,First Class,California,Furnishings,3,191,Shipped Late,1,,145.9,0.4315068493150685,,33.9886,-118.0883,2,7,2014
2014-07-09,Furniture,Seattle,United States,Vicky Freymann,0.0,CA-2014-138464,98115,"Master Big Foot Doorstop, Beige",5,3,West,16,Home Office,2014-07-13,Standard Class,Washington,Furnishings,4,21,Shipped Early,6,,15.84,0.3125,,47.6849,-122.2968,-2,7,2014
2014-07-09,Office Supplies,Kent,United States,Jenna Caffey,0.0,CA-2014-108560,98031,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",385,8,West,786,Consumer,2014-07-16,Standard Class,Washington,Labels,7,1031,Shipped Late,6,,786.48,0.48982188295165396,,47.388,-122.1932,1,7,2014
2014-07-09,Office Supplies,Kent,United States,Jenna Caffey,0.2,CA-2014-108560,98031,"GBC White Gloss Covers, Plain Front",8,2,West,23,Consumer,2014-07-16,Standard Class,Washington,Binders,7,30,Shipped Late,6,,23.17,0.34782608695652173,,47.388,-122.1932,1,7,2014
2014-07-09,Office Supplies,Lowell,United States,Tamara Dahlen,0.0,CA-2014-134306,1852,"BIC Brite Liner Highlighters, Chisel Tip",4,2,East,13,Consumer,2014-07-13,Standard Class,Massachusetts,Art,4,17,Shipped Early,6,,12.96,0.3076923076923077,,42.6344,-71.2983,-2,7,2014
2014-07-09,Office Supplies,Lowell,United States,Tamara Dahlen,0.0,CA-2014-134306,1852,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3,3,East,8,Consumer,2014-07-13,Standard Class,Massachusetts,Art,4,10,Shipped Early,6,,7.56,0.375,,42.6344,-71.2983,-2,7,2014
2014-07-09,Office Supplies,Lowell,United States,Tamara Dahlen,0.0,CA-2014-134306,1852,Staples,12,2,East,25,Consumer,2014-07-13,Standard Class,Massachusetts,Paper,4,32,Shipped Early,6,,24.56,0.48,,42.6344,-71.2983,-2,7,2014
2014-07-09,Office Supplies,Newark,United States,Harold Engle,0.0,CA-2014-140480,19711,Hunt Boston Vacuum Mount KS Pencil Sharpener,45,5,East,175,Corporate,2014-07-13,Standard Class,Delaware,Art,4,229,Shipped Early,6,,174.95,0.2571428571428571,,39.7011,-75.7375,-2,7,2014
2014-07-09,Office Supplies,Newark,United States,Harold Engle,0.0,CA-2014-140480,19711,Newell 325,9,7,East,29,Corporate,2014-07-13,Standard Class,Delaware,Art,4,38,Shipped Early,6,,28.91,0.3103448275862069,,39.7011,-75.7375,-2,7,2014
2014-07-09,Office Supplies,San Mateo,United States,Vivek Gonzalez,0.0,CA-2014-150189,94403,Avery 485,35,6,West,75,Consumer,2014-07-11,First Class,California,Labels,2,99,Shipped Late,1,,75.18,0.4666666666666667,,37.5395,-122.2998,1,7,2014
2014-07-09,Office Supplies,Seattle,United States,Mathew Reese,0.0,CA-2014-111759,98103,Staples,24,2,West,53,Home Office,2014-07-13,Standard Class,Washington,Paper,4,69,Shipped Early,6,,52.76,0.4528301886792453,,47.6733,-122.3426,-2,7,2014
2014-07-09,Office Supplies,Seattle,United States,Vicky Freymann,0.0,CA-2014-138464,98115,Crayola Colored Pencils,4,4,West,13,Home Office,2014-07-13,Standard Class,Washington,Art,4,17,Shipped Early,6,,13.12,0.3076923076923077,,47.6849,-122.2968,-2,7,2014
2014-07-09,Office Supplies,Seattle,United States,Vicky Freymann,0.2,CA-2014-138464,98115,GBC VeloBinder Manual Binding System,30,3,West,86,Home Office,2014-07-13,Standard Class,Washington,Binders,4,113,Shipped Early,6,,86.38,0.3488372093023256,,47.6849,-122.2968,-2,7,2014
2014-07-09,Office Supplies,Seattle,United States,Vicky Freymann,0.0,CA-2014-138464,98115,Zebra Zazzle Fluorescent Highlighters,6,3,West,18,Home Office,2014-07-13,Standard Class,Washington,Art,4,24,Shipped Early,6,,18.24,0.3333333333333333,,47.6849,-122.2968,-2,7,2014
2014-07-09,Technology,Kent,United States,Jenna Caffey,0.0,CA-2014-108560,98031,Micro Innovations USB RF Wireless Keyboard with Mouse,11,2,West,50,Consumer,2014-07-16,Standard Class,Washington,Accessories,7,66,Shipped Late,6,,50.0,0.22,,47.388,-122.1932,1,7,2014
2014-07-09,Technology,Newark,United States,Harold Engle,0.0,CA-2014-140480,19711,Maxell 4.7GB DVD-R,58,5,East,142,Corporate,2014-07-13,Standard Class,Delaware,Accessories,4,186,Shipped Early,6,,141.9,0.4084507042253521,,39.7011,-75.7375,-2,7,2014
2014-07-10,Furniture,Lafayette,United States,Sean Miller,0.0,CA-2014-145128,47905,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,32,5,Central,526,Home Office,2014-07-15,Standard Class,Indiana,Furnishings,5,690,Shipped Early,6,,526.45,0.060836501901140684,,40.4001,-86.8602,-1,7,2014
2014-07-10,Office Supplies,Chicago,United States,John Huston,0.2,CA-2014-132122,60610,Recycled Steel Personal File for Hanging File Folders,14,5,Central,229,Consumer,2014-07-15,Standard Class,Illinois,Storage,5,300,Shipped Early,6,,228.92,0.0611353711790393,,41.9033,-87.6336,-1,7,2014
2014-07-10,Office Supplies,Chicago,United States,Noel Staavos,0.8,CA-2014-115651,60610,Belkin F9S820V06 8 Outlet Surge,-146,9,Central,58,Corporate,2014-07-13,First Class,Illinois,Appliances,3,77,Shipped Late,1,,58.46,-2.5172413793103448,,41.9033,-87.6336,2,7,2014
2014-07-10,Office Supplies,Chicago,United States,Noel Staavos,0.2,CA-2014-115651,60610,"Quartet Alpha White Chalk, 12/Pack",3,5,Central,9,Corporate,2014-07-13,First Class,Illinois,Art,3,12,Shipped Late,1,,8.84,0.3333333333333333,,41.9033,-87.6336,2,7,2014
2014-07-10,Office Supplies,Manchester,United States,Jamie Frazer,0.0,CA-2014-121083,6040,Prismacolor Color Pencil Set,49,6,East,119,Consumer,2014-07-16,Standard Class,Connecticut,Art,6,156,Shipped On Time,6,,119.04,0.4117647058823529,,41.7777,-72.5244,0,7,2014
2014-07-10,Office Supplies,Manchester,United States,Jamie Frazer,0.0,CA-2014-121083,6040,Tennsco Industrial Shelving,4,4,East,196,Consumer,2014-07-16,Standard Class,Connecticut,Storage,6,256,Shipped On Time,6,,195.64,0.02040816326530612,,41.7777,-72.5244,0,7,2014
2014-07-10,Office Supplies,Manchester,United States,Jamie Frazer,0.0,CA-2014-121083,6040,Xerox 1914,135,5,East,275,Consumer,2014-07-16,Standard Class,Connecticut,Paper,6,360,Shipped On Time,6,,274.8,0.4909090909090909,,41.7777,-72.5244,0,7,2014
2014-07-10,Office Supplies,Portland,United States,Tamara Dahlen,0.7,US-2014-100209,97206,Wilson Jones Easy Flow II Sheet Lifters,-1,2,West,1,Consumer,2014-07-16,Standard Class,Oregon,Binders,6,1,Shipped On Time,6,,1.08,-1.0,,45.484,-122.5973,0,7,2014
2014-07-10,Technology,Manchester,United States,Jamie Frazer,0.0,CA-2014-121083,6040,Digium D40 VoIP phone,75,2,East,258,Consumer,2014-07-16,Standard Class,Connecticut,Phones,6,338,Shipped On Time,6,,257.98,0.29069767441860467,,41.7777,-72.5244,0,7,2014
2014-07-11,Furniture,Columbus,United States,Becky Pak,0.0,CA-2014-128629,31907,"Eldon 200 Class Desk Accessories, Smoke",8,3,South,19,Consumer,2014-07-15,Second Class,Georgia,Furnishings,4,25,Shipped Late,3,,18.84,0.42105263157894735,,32.4779,-84.898,1,7,2014
2014-07-11,Office Supplies,Aurora,United States,Frank Gastineau,0.2,CA-2014-127460,60505,"Fellowes Mobile File Cart, Black",26,6,Central,298,Home Office,2014-07-15,Standard Class,Illinois,Storage,4,391,Shipped Early,6,,298.46,0.087248322147651,,41.7582,-88.2971,-2,7,2014
2014-07-11,Office Supplies,Columbus,United States,Beth Fritzler,0.0,CA-2014-169012,31907,Belkin 7-Outlet SurgeMaster Home Series,11,3,South,42,Corporate,2014-07-15,Standard Class,Georgia,Appliances,4,55,Shipped Early,6,,41.91,0.2619047619047619,,32.4779,-84.898,-2,7,2014
2014-07-12,Office Supplies,Los Angeles,United States,Karen Bern,0.0,CA-2014-162012,90049,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,44,5,West,168,Corporate,2014-07-19,Standard Class,California,Appliances,7,220,Shipped Late,6,,168.1,0.2619047619047619,,34.066,-118.474,1,7,2014
2014-07-12,Office Supplies,Los Angeles,United States,Katherine Nockton,0.0,CA-2014-164959,90004,Avery 482,4,3,West,9,Corporate,2014-07-16,Standard Class,California,Labels,4,11,Shipped Early,6,,8.67,0.4444444444444444,,34.0762,-118.3029,-2,7,2014
2014-07-12,Office Supplies,San Diego,United States,Tom Stivers,0.2,CA-2014-136623,92105,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1",9,5,West,30,Corporate,2014-07-17,Standard Class,California,Binders,5,39,Shipped Early,6,,29.8,0.3,,32.7423,-117.0947,-1,7,2014
2014-07-12,Office Supplies,Waterloo,United States,Natalie Webber,0.0,CA-2014-127656,50701,Staples,12,4,Central,30,Consumer,2014-07-18,Standard Class,Iowa,Art,6,40,Shipped On Time,6,,30.32,0.4,,42.4778,-92.3661,0,7,2014
2014-07-12,Technology,Los Angeles,United States,Karen Bern,0.0,CA-2014-162012,90049,Logitech P710e Mobile Speakerphone,245,5,West,1287,Corporate,2014-07-19,Standard Class,California,Accessories,7,1687,Shipped Late,6,,1287.45,0.19036519036519037,,34.066,-118.474,1,7,2014
2014-07-12,Technology,New York City,United States,Joy Daniels,0.0,CA-2014-156818,10009,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,17,6,East,133,Consumer,2014-07-14,Second Class,New York,Accessories,2,174,Shipped Early,3,,132.6,0.12781954887218044,,40.7262,-73.9796,-1,7,2014
2014-07-12,Technology,San Diego,United States,Tom Stivers,0.2,CA-2014-136623,92105,Belkin iPhone and iPad Lightning Cable,5,6,West,72,Corporate,2014-07-17,Standard Class,California,Phones,5,94,Shipped Early,6,,71.95,0.06944444444444445,,32.7423,-117.0947,-1,7,2014
2014-07-13,Office Supplies,Fairfield,United States,Cari Schnelling,0.2,CA-2014-106047,45014,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1,1,East,4,Consumer,2014-07-19,Standard Class,Ohio,Paper,6,5,Shipped On Time,6,,3.82,0.25,,39.3266,-84.5479,0,7,2014
2014-07-14,Furniture,Philadelphia,United States,Mark Hamilton,0.2,CA-2014-136364,19140,Nu-Dell Executive Frame,19,9,East,91,Consumer,2014-07-18,Second Class,Pennsylvania,Furnishings,4,119,Shipped Late,3,,91.01,0.2087912087912088,,40.0118,-75.1456,1,7,2014
2014-07-14,Office Supplies,Overland Park,United States,Rick Reed,0.0,CA-2014-102155,66212,Standard Rollaway File with Lock,94,2,Central,360,Corporate,2014-07-18,Standard Class,Kansas,Storage,4,472,Shipped Early,6,,360.38,0.2611111111111111,,38.9568,-94.6832,-2,7,2014
